date,content,username,like_count,retweet_count
2022-11-13 18:59:51+00:00,"LAP 41/71

Leclerc is up to P9, with Verstappen now in P10, as both recover through the field 👀

#BrazilGP #F1 https://t.co/YSc7qYr8K9",F1,1775,128
2022-11-13 18:52:23+00:00,"Watch the moment Max Verstappen and Lewis Hamilton banged wheels after the restart 👀

#BrazilGP #F1

https://t.co/i4udfpA4ZD",F1,1201,115
2022-11-13 18:47:41+00:00,"40 LAPS REMAINING

Who's making the podium? Drop your predictions! 👇

🥇 -
🥈 -
🥉 -

#BrazilGP #F1 https://t.co/ml7mgXxNbb",F1,1860,169
2022-11-13 18:45:28+00:00,"LAP 30/71

Hamilton pits from the lead, and comes back out P4

Russell, Perez and Sainz now lead the way!

#BrazilGP #F1 https://t.co/K6VVUgFmzc",F1,1530,116
2022-11-13 18:42:46+00:00,"LAP 26/71

Lewis Hamilton is P1 in Brazil. ☝️

#BrazilGP #F1 https://t.co/NyJbd5CxVn",F1,2903,263
2022-11-13 18:41:04+00:00,"LAP 25/71

There's an absolute flurry of activity in pits!

Perez and Russell come in one lap apart, with Russell coming out just ahead of Vettel

#BrazilGP #F1 https://t.co/4ylHmf3Pj5",F1,1415,116
2022-11-13 18:31:23+00:00,"LAP 17/71

Sainz comes in to switch out his medium tyres, but that right-rear is looking rather hot! 🥵

#BrazilGP #F1 https://t.co/vKkTTg5Nn2",F1,2218,191
2022-11-13 18:28:29+00:00,"LAP 15/71

Hamilton's resurgence continues, as he takes P4 from Norris

#BrazilGP #F1 https://t.co/tR0EGDHfed",F1,1587,117
2022-11-13 18:25:26+00:00,"LAP 13/71

Verstappen and Norris both receive five-second penalties for their collisions on Lap 7

#BrazilGP #F1 https://t.co/FpVNyAcrmk",F1,3510,231
2022-11-13 18:25:25+00:00,"Instant drama at Interlagos! 🍿

Watch the race start here 👇

#BrazilGP #F1

https://t.co/RbDKWus1Yl",F1,863,77
2022-11-13 18:21:08+00:00,"The view from onboard, as Max and Lewis come to blows 💥

#BrazilGP #F1 https://t.co/2TRaFJFzO8",F1,24264,1035
2022-11-13 18:19:11+00:00,"LAP 7/71

Norris and Leclerc also make heavy contact - Leclerc hits the wall!

Amazingly, he manages to continue after pitting for repairs

#BrazilGP #F1 https://t.co/8dPtvFvOEh",F1,3539,409
2022-11-13 18:18:00+00:00,"LAP 7/71

We're back to racing, but it's CHAOS! 😱

Hamilton and Verstappen make contact at Turn 2

Hamilton drops to P8, while Verstappen pits for a new wing

#BrazilGP #F1 https://t.co/NgJvnjMMD1",F1,2907,279
2022-11-13 18:13:42+00:00,"Friday's hero watches on from the infield 💔

#BrazilGP #F1 https://t.co/pQJFJUCISn",F1,8868,495
2022-11-13 18:11:11+00:00,"LAP 4/71

The @astonmartin Safety Car is out as the debris is swept away

Minor contact from Ricciardo sent Magnussen into a spin, before whipping back round into the McLaren 😞

#BrazilGP #F1 https://t.co/aAoS1rjrmP",F1,1604,169
2022-11-13 18:07:19+00:00,"SAFETY CAR (LAP 1/71)

Ricciardo and Magnussen collide in the middle sector 😱

They're both out of the car and appear to be OK, but the same can't be said for their cars

#BrazilGP #F1 https://t.co/6VKUHlmnLn",F1,6188,521
2022-11-13 18:05:37+00:00,"LIGHTS OUT IN SAO PAULO!

⚫️⚫️⚫️⚫️⚫️
🟤🟤🟤🟤🟤

Russell and Hamilton lead away, but there's contact behind further around the lap 😩

#BrazilGP #F1 https://t.co/cmSHHZrjMO",F1,2346,241
2022-11-13 18:01:42+00:00,"It's almost time... Formation Lap is go!

Follow the race 👉 https://t.co/MddmLh3lbF

#BrazilGP #F1 https://t.co/1rUh2Xls9y",F1,1463,175
2022-11-13 17:55:44+00:00,"Senna Sempre 💚💛💙

#BrazilGP #F1 https://t.co/eBbGBMr8BD",F1,3056,218
2022-11-13 17:54:03+00:00,"Imagine watching the race from up here 🤯

#BrazilGP #F1 https://t.co/SWCDViPuYw",F1,2359,152
2022-11-13 17:52:21+00:00,"Birthday boy @LandoNorris opening his cards* on the grid 🥰

*May not be accurate

#BrazilGP #F1 https://t.co/sir5lXhgOy",F1,2960,139
2022-11-13 17:48:17+00:00,"Chills Leclerc 🥶

#BrazilGP #F1 https://t.co/AhfzADSUa5",F1,7360,467
2022-11-13 17:44:47+00:00,"Some last-minute intel for the man starting P1 🎧

#BrazilGP #F1 https://t.co/LHLOLgcPbr",F1,2258,120
2022-11-13 17:28:29+00:00,"The pit lane is officially open! Cars now making their way to the grid...

K-Mag takes his reserved spot at the front of the queue 😉

#BrazilGP #F1 https://t.co/1rN8XpWF0Y",F1,4112,181
2022-11-13 16:57:06+00:00,"Will Mercedes score their first race win of 2022 today? 🤔

#BrazilGP #F1",F1,1195,97
2022-11-13 16:55:00+00:00,"Just six points separate Checo and Charles in the drivers' championship ⚔️👀

#BrazilGP #F1 https://t.co/KLmwKSSMeZ",F1,11385,629
2022-11-13 16:43:13+00:00,"Look who chauffeured Seb on the driver parade 😍

#BrazilGP #F1 https://t.co/pAcoZbkfjQ",F1,35940,1997
2022-11-13 16:33:40+00:00,"Feeling the love at Interlagos 🇧🇷😍

#BrazilGP #F1 https://t.co/PSwDF1HBUd",F1,6038,426
2022-11-13 16:23:25+00:00,"Who you backing today? ✍️

#BrazilGP #F1 https://t.co/LeaCzQIuxS",F1,9491,330
2022-11-13 16:00:51+00:00,"We’re live from Sao Paulo!

Join us for the pre-race driver parade as we build up to today’s race!

Lights out at 1800 UTC

#BrazilGP #F1 https://t.co/pilzUOnNet",F1,1848,201
2022-11-13 15:51:31+00:00,"What an #F1Sprint start from @SchumacherMick 👏

Same again today, Mick? 💪

#BrazilGP @HaasF1Team https://t.co/zc1BKq12jW",F1,4629,268
2022-11-13 15:00:01+00:00,"Oh Lando, you never fail to make us laugh - or smile! 😆

Here's to making many more fun memories with you in the years to come 🤗

Happy Birthday, @LandoNorris! 🥳

#BrazilGP #F1 @McLarenF1 https://t.co/oE5BicOYU2",F1,5046,421
2022-11-13 13:50:00+00:00,"The skies have clouds, and the front row has a silver lining...

#BrazilGP #F1 

https://t.co/reNBqCTMFa",F1,960,58
2022-11-13 13:31:00+00:00,"""They look unbeatable"" 👀

Do you agree with Max?

#BrazilGP #F1 https://t.co/4HsJTbjaBr",F1,5917,215
2022-11-13 12:45:00+00:00,"You can be very proud of your efforts, K-Mag! 💪

#BrazilGP #F1Sprint 

https://t.co/7ed03kPLP8",F1,2568,88
2022-11-13 11:58:00+00:00,"Mercedes grabbed a 1-3 in #F1Sprint, and will start 1-2 on the grid for the #BrazilGP!

Cue one very happy @LewisHamilton 😁

#F1 https://t.co/9OtoLOHp7w",F1,5484,288
2022-11-13 11:30:00+00:00,"Kevin Magnussen got off to a fantastic start in the Sprint 🙌

Not bad at all for a first-time pole-sitter 😉

#BrazilGP #F1Sprint @HaasF1Team https://t.co/Akyn305fXG",F1,4022,247
2022-11-13 10:00:01+00:00,"Wishing @LandoNorris a very Happy Birthday in Brazil! 🥳🎂🇧🇷

We hope you have a fantastic Birthday race today too 😊

#BrazilGP #F1 @McLarenF1 https://t.co/nEarre2xGJ",F1,23198,1822
2022-11-13 09:30:00+00:00,"All the latest facts, stats and news from Brazil 🗞️

Read your FREE digital Sao Paulo Grand Prix race programme now! 

#BrazilGP #F1",F1,740,41
2022-11-13 09:00:03+00:00,"IT'S RAAAACE DAY IN BRAZIL!!!! 🙌🇧🇷

Let's do this 🤩

#BrazilGP #F1 https://t.co/jtgSpfSbHu",F1,7012,559
2022-11-12 23:53:20+00:00,"Us: So it's called F1 Sprint

All the teams: https://t.co/YOkLCjOBaX",F1,7789,495
2022-11-12 23:30:00+00:00,"THAT WAS CLOSE!!! 😳

Lance Stroll's last minute defensive move on Vettel saw the Canadian handed a 10-second time penalty 

#BrazilGP #F1Sprint https://t.co/XCSIuPsAxd",F1,5674,359
2022-11-12 23:05:00+00:00,"Your front row for the 2022 Sao Paulo Grand Prix 😊

@LewisHamilton 🤝 @GeorgeRussell63 

#BrazilGP #F1 @MercedesAMGF1 https://t.co/bQ9gffGUcQ",F1,11596,823
2022-11-12 22:52:58+00:00,"Fernando Alonso handed a five-second time penalty, demoted to P18 on the starting grid for Sunday 

#BrazilGP #F1

https://t.co/Q1p77DYNxQ",F1,1963,123
2022-11-12 22:45:00+00:00,"Mercedes have their eye on the prize 👀

A 1-2 come Sunday is the goal 💪

#BrazilGP #F1Sprint 

https://t.co/0qwNN70nu2",F1,2300,143
2022-11-12 22:44:02+00:00,"STARTING GRID 🇧🇷

A front-row lockout for @MercedesAMGF1 👊

Fernando Alonso drops down the order following a penalty, and now starts P18 

#BrazilGP #F1 https://t.co/TG7BWw7KKj",F1,16028,1706
2022-11-12 22:40:00+00:00,"THE TWO ALPINES TOUCH!!! 😳😲

A disastrous Sprint for the Enstone team, as both drivers picked up damage from multiple moments of contact with each other 😩

Leaving Alonso to finish in P15, Ocon P18....

#BrazilGP #F1Sprint https://t.co/DlyzThN1mX",F1,2789,200
2022-11-12 22:30:00+00:00,"THROUGH GOES HAMILTON! 🚀

@LewisHamilton sails past Max Verstappen to take P3 👌

#BrazilGP #F1Sprint @MercedesAMGF1 https://t.co/FuDsBSDnz8",F1,9636,810
2022-11-12 22:24:40+00:00,"Team mates colliding, an epic battle for the lead and plenty of drama! 🤯

Relive the action-packed #F1Sprint! 🍿

#BrazilGP #F1",F1,1369,85
2022-11-12 22:21:00+00:00,"F1 pictures that go HARD 🥵

#BrazilGP #F1Sprint https://t.co/dHdWi83gac",F1,14020,725
2022-11-12 22:15:00+00:00,"MIGHTY MICK! 💪

@SchumacherMick put in a brilliant performance to make up eight positions in the Sprint 👊

#BrazilGP #F1Sprint @HaasF1Team https://t.co/Bq0HljO01g",F1,22704,924
2022-11-12 22:00:01+00:00,"It's time to set those alarm clocks ⏰

Next up, the Grand Prix! 🤩

#BrazilGP #F1 @ROLEX https://t.co/kYK825iuEt",F1,2062,229
2022-11-12 21:50:00+00:00,"Carlos Sainz and Max Verstappen make contact! 🤯

And the Red Bull driver comes off worse for wear 😩

#BrazilGP #F1Sprint https://t.co/yucypVNKrV",F1,3163,268
2022-11-12 21:40:29+00:00,"The golden rule of Formula 1 was broken by the Alpine drivers today....😳

Here's what Fernando Alonso and Esteban Ocon both had to say on their contact 👇🗣️

#BrazilGP #F1Sprint 

https://t.co/QoCnDKK0B2",F1,1561,69
2022-11-12 21:30:00+00:00,"""Mercedes look unbeatable"" 

Max Verstappen is expecting a tough fight ahead 👀 

#BrazilGP #F1Sprint 

https://t.co/8TtFqclhLU",F1,2018,123
2022-11-12 21:21:00+00:00,"Lewis Hamilton was stoked on team mate George Russell's performance in the Sprint 🤗

#BrazilGP #F1Sprint @MercedesAMGF1 https://t.co/N3hre2tgwr",F1,5814,420
2022-11-12 21:11:01+00:00,"GAINS AND LOSSES 📈📉

Well done to @SchumacherMick on picking up eight places! 👊

#BrazilGP #F1Sprint https://t.co/RP0bcziT7S",F1,8212,615
2022-11-12 21:00:00+00:00,"George Russell 🆚 Max Verstappen 🤤

What a show these two put on for us! 👏👏👏

#BrazilGP #F1Sprint https://t.co/N4whrZXxqq",F1,5627,601
2022-11-12 20:55:34+00:00,"There's no denying that Lewis Hamilton LOVES Brazil 💚💛💙

#BrazilGP #F1 @LewisHamilton @MercedesAMGF1 https://t.co/ql1UcKIh87",F1,15765,1232
2022-11-12 20:45:00+00:00,"RUS 📻: ""THAT'S HOW WE ROLL BABY"" 

Mega stuff, @GeorgeRussell63! 🤩

#BrazilGP #F1 @MercedesAMGF1 https://t.co/m9ut8Izg7B",F1,4699,466
2022-11-12 20:40:00+00:00,"Team mate hugs 🤗

Mega effort to @LewisHamilton, @GeorgeRussell63 and @MercedesAMGF1 👊

#BrazilGP #F1Sprint https://t.co/35dMIaEd0F",F1,7257,595
2022-11-12 20:35:00+00:00,"George Russell starts on pole position for the Grand Prix following a mighty Sprint performance 👊

#BrazilGP #F1Sprint 

https://t.co/6DYfhgWHS7",F1,1623,122
2022-11-12 20:30:00+00:00,"The moment @GeorgeRussell63 snatched the lead from Max Verstappen! 🤯💪

#BrazilGP #F1Sprint @MercedesAMGF1 https://t.co/cWzpvGsd1Q",F1,7727,837
2022-11-12 20:26:29+00:00,"Your Top 8 points-scorers from Sprint! 👏

#BrazilGP #F1Sprint https://t.co/mAcFGxSx8W",F1,9602,891
2022-11-12 20:23:08+00:00,"TEAM MERCEDES 🤜💥🤛

It's a @MercedesAMGF1 front row lock-out for Sunday's Grand Prix! 👏

#BrazilGP #F1Sprint https://t.co/rW75rePoa9",F1,6593,738
2022-11-12 20:15:01+00:00,"GEORGE: ""It's crazy to think we're both starting on the front row. We're in a luxury position where we can maybe split the strategy and go for the win"" 

#BrazilGP #F1Sprint https://t.co/14PUU8shvG",F1,7398,385
2022-11-12 20:07:05+00:00,"SPRINT CLASSIFICATION 

George Russell takes a maiden #F1Sprint win!!! 💪

#BrazilGP #F1 https://t.co/9BTsiqJkHi",F1,6566,870
2022-11-12 20:06:18+00:00,"AND BREATHE! 😅

Was that the best #F1Sprint ever or what?! 🤯

#BrazilGP #F1",F1,25362,826
2022-11-12 20:04:24+00:00,"GEORGE RUSSELL WINS F1 SPRINT!!! 🏆

Not bad for the bloke they call 'Mr Saturday' 😉

Bravo, @GeorgeRussell63 and @MercedesAMGF1 👏

#F1Sprint #BrazilGP https://t.co/wFvi3uBuPv",F1,39625,4929
2022-11-12 20:03:06+00:00,"LAP 24/24

IT'S HAMMERTIME 🔨🥊

Hamilton's next target: Carlos Sainz 👀

#F1Sprint #BrazilGP https://t.co/qebp5gVgZv",F1,3664,194
2022-11-12 19:59:20+00:00,"LAP 20/24 

HAMILTON PASSES VERSTAPPEN!! 😲

The ailing Red Bull of Verstappen falls down to P4, Hamilton moves into the Top 3! 👏

#F1Sprint #BrazilGP https://t.co/qUuf9PrWNE",F1,6175,402
2022-11-12 19:59:00+00:00,"It's a disaster for Verstappen who loses his front wing endplate completely! 

#F1Sprint #BrazilGP https://t.co/La1bhO61M1",F1,1332,107
2022-11-12 19:57:59+00:00,"LAP 18/24

SAINZ AND VERSTAPPEN MAKE CONTACT!!! 

The Ferrari driver passes Verstappen

#F1Sprint #BrazilGP https://t.co/aUIEflo5fz",F1,4275,258
2022-11-12 19:54:30+00:00,"LAP 17/24

Lewis Hamilton is chasing down Carlos Sainz for P3 

Can the Mercedes driver catch the Spaniard?! 

#F1Sprint #BrazilGP https://t.co/1oMjcfQpPR",F1,1519,88
2022-11-12 19:52:21+00:00,"LAP 15/24 

GEORGE RUSSELL TAKES THE LEAD!!!!

#F1Sprint #BrazilGP https://t.co/58Ci089v92",F1,5187,429
2022-11-12 19:50:28+00:00,"LAP 13/24

Alex Albon is out of the race 😲

#F1Sprint #BrazilGP https://t.co/2WMoG3xsmw",F1,1234,97
2022-11-12 19:49:24+00:00,"LAP 12/24

GEORGE TRIES TO MOVE PAST MAX!!! 

The battle for the lead is ON! 🤯

#F1Sprint #BrazilGP https://t.co/3WdR5q5g5D",F1,2570,245
2022-11-12 19:47:18+00:00,"LAP 10/24

Vettel passes Stroll to snatch P10 

#F1Sprint #BrazilGP https://t.co/tiWSldzP9w",F1,1315,58
2022-11-12 19:45:16+00:00,"LAP 9/24 

VET 📻: ""OK"" 

Seb's not happy with Stroll after a close call between the two team mates 😳

#F1Sprint #BrazilGP https://t.co/ySKlBXUOid",F1,12707,513
2022-11-12 19:44:15+00:00,"LAP 8/24

Checo's making moves! 👊

The Mexican driver sends it up the inside of Norris 

#F1Sprint #BrazilGP https://t.co/tIng7vF4LP",F1,1149,71
2022-11-12 19:43:17+00:00,"LAP 7/24

Max Verstappen leads the field, Russell in P2, Sainz in P3 

Here's how the rest of the field are looking 👇

#F1Sprint #BrazilGP https://t.co/r21ar5CMq3",F1,1014,83
2022-11-12 19:40:29+00:00,"LAP 4/24

ALO 📻: ""Just lost the front wing. Thanks to our friend""

Fernando Alonso makes contact with Esteban Ocon again! The Spaniard is furious  

#BrazilGP #F1Sprint https://t.co/EtVuHarpD4",F1,8886,483
2022-11-12 19:37:26+00:00,"LAP 3/24

Max Verstappen takes the lead from Kevin Magnussen! 

The Dane moves into P2, Russell in P3 

#BrazilGP #F1Sprint https://t.co/nwnyP1YNOm",F1,1414,112
2022-11-12 19:35:51+00:00,"LAP 1/24 

Fernando Alonso and Esteban Ocon have a moment 😳

It looks like Alonso may have picked up damage! 

#BrazilGP #F1Sprint https://t.co/FPHSSTlrCv",F1,2131,125
2022-11-12 19:34:56+00:00,"LAP 1/24 

IT'S LIGHTS OUT AND AWAY WE GO!!!! 

Kevin Magnussen makes a MEGA start, he leads into Turn 1 💪

#BrazilGP #F1Sprint https://t.co/wcTGwrZIyw",F1,1689,166
2022-11-12 19:32:24+00:00,"📻: ""Good luck Kev. Have fun"" 

Some last minute words of wisdom for K-Mag out in front! 🥰

#BrazilGP #F1Sprint https://t.co/C3QydN1BvF",F1,2173,179
2022-11-12 19:31:24+00:00,"FORMATION LAP 🚦

Kevin Magnussen leads the field away 

Yep, you read that correctly 😅😆

#BrazilGP #F1Sprint https://t.co/Yq5YEp2WiV",F1,1848,170
2022-11-12 19:22:26+00:00,"Fernando has his game face on 😤

It's almost GO TIME! 👊

#BrazilGP #F1Sprint https://t.co/fWAVr2Sty8",F1,1802,81
2022-11-12 19:16:05+00:00,"Awww, the @HaasF1Team mechanics are going all out and giving hats to some lucky young fans 🥰

#BrazilGP #F1Sprint https://t.co/caTLQ5ZsaE",F1,4871,206
2022-11-12 19:12:52+00:00,"It's a real party atmosphere on the grid at Interlagos 💃🕺🥁

We can't wait to get this party started in particular 😉

Follow along 👉 https://t.co/LpbrMcOApM 

#BrazilGP #F1Sprint https://t.co/oZuF9gGMUo",F1,1142,88
2022-11-12 19:10:17+00:00,"There he is, it's the man of the moment @KevinMagnussen!! ⭐️

And, he starts on pole for the very first time 👊

#BrazilGP #F1Sprint @HaasF1Team https://t.co/89WJiDLz50",F1,2671,157
2022-11-12 19:09:11+00:00,"What's Will saying to Lando? 💭

#BrazilGP #F1Sprint https://t.co/sjgNmIGdeo",F1,1828,62
2022-11-12 19:05:00+00:00,"It's almost time for our third and final Sprint of the year! 

Who's ready for some action?! 🤩

#BrazilGP #F1Sprint https://t.co/K1jcviViUW",F1,1768,99
2022-11-12 18:35:00+00:00,"ICYMI: Here's how we start the #F1Sprint 👀

(No, that's not a typo in P1)

#BrazilGP #F1 https://t.co/ydIAj5Caub",F1,9695,515
2022-11-12 18:06:00+00:00,"Thank you, Seb 💛

Obrigado, Seb 💚

#BrazilGP #F1 https://t.co/jYOXi5FApz",F1,4228,293
2022-11-12 17:44:00+00:00,"K-Mag or someone else... who gets your pick?! 👀

#BrazilGP #F1 https://t.co/64dQhFpnJ2",F1,6510,152
2022-11-12 17:28:00+00:00,"Checo getting too close for comfort 😮‍💨

#BrazilGP #F1 https://t.co/bUsVEmAkkL",F1,2347,123
2022-11-12 17:24:01+00:00,"Errr... we're gonna need that back for #F1Sprint 😂

#BrazilGP https://t.co/JVJ4dCNkn7",F1,39901,1653
2022-11-12 16:52:49+00:00,"Our second and final practice ✅

Up next... #F1Sprint 💨

#BrazilGP #F1 

https://t.co/5DTAweUAcw",F1,1041,67
2022-11-12 16:37:39+00:00,"🏁 FP2 CLASSIFICATION 🏁

It's a great session for @AlpineF1Team! 👏

While @AstonMartinF1 lock in the most laps 📊

#BrazilGP #F1 https://t.co/3zGcrH1g3I",F1,2777,355
2022-11-12 16:35:55+00:00,"Practice from P1... 👊

@KevinMagnussen has a practice start from his #F1Sprint position later 👀

#BrazilGP #F1 https://t.co/wDvDs86cMC",F1,2750,124
2022-11-12 16:22:08+00:00,"Brazil's banner creativity: 💯😂

#BrazilGP #F1 https://t.co/Eb0suOlMdB",F1,16958,1053
2022-11-12 16:14:00+00:00,"Mission complete for Sarge 🫡

@LoganSargeant surpasses 24 laps to edge closer to a super licence 👀

#BrazilGP #F1 https://t.co/9xIHJSk8Is",F1,1796,108
2022-11-12 16:01:51+00:00,"Fastest driver in the first half of final practice...

🔥 @OconEsteban 🔥

#BrazilGP #F1 https://t.co/kpkebOxmFw",F1,1967,110
2022-11-12 15:49:59+00:00,"Brazilian motorsport royalty 👑👋

🇧🇷 @rubarrichello 
🇧🇷 @MassaFelipe19 

#BrazilGP #F1 https://t.co/DWiubdp4Su",F1,7245,451
2022-11-12 15:47:06+00:00,"Sao Paulo smoke show 💨

Latifi finds the grass in the final sector

#BrazilGP #F1 https://t.co/8QnyRNT05i",F1,5643,141
2022-11-12 15:38:37+00:00,"The Sarge is getting those laps in 🫡

To increase his super licence points, Logan Sargeant needs to complete 100KM (24 laps) during this session 👊

#BrazilGP #F1 https://t.co/CybgGSQrVy",F1,3238,116
2022-11-12 15:32:50+00:00,"Final practice is under way... 👊

And Sao Paulo welcomes Seb with a huge cheer! 🥰

#BrazilGP #F1",F1,1663,104
2022-11-12 15:22:34+00:00,"Second practice coming right up... 🙌

@LoganSargeant will be behind the wheel for @WilliamsRacing in this session 👊

#BrazilGP #F1 https://t.co/AaSgbnkSRe",F1,1955,111
2022-11-12 15:04:00+00:00,"“The first pole position for Haas… we want to make sure it’s not the last one!” 👊

Guenther Steiner talking a day after an historic qualifying for @HaasF1Team!

#BrazilGP #F1",F1,2371,147
